GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2
 "08000",Colorado,7,SQINC7N,1100,53,   Real estate and rental and leasing,Thousands of dollars,2552636,2560168,2633444,2669480,2746636,2781620,2767944,2869708,2898856,3017768,3042764,3147560,3174488,3244628,3329756,3279752,3480700,3447420,3510988,3639084,3688203,3470159
 "08000",Colorado,7,SQINC7N,1200,54,"   Professional, scientific, and technical services",Thousands of dollars,18040336,18518140,18829332,19067472,19140388,19318588,19539064,19644444,20044248,20420656,20840884,21386288,21993532,22073316,22539148,23297460,24004612,24096508,26162208,24952356,25221091,25556389
 "08000",Colorado,7,SQINC7N,1300,55,   Management of companies and enterprises,Thousands of dollars,5104864,5563980,5204724,5388984,5037996,4524244,4976032,4851300,5314944,6481524,5702100,6267664,5635372,5656120,5967676,5511356,6462624,6054976,6499452,6741708,6359258,6223389
 "08000",Colorado,7,SQINC7N,1400,56,   Administrative and support and waste management and remediation services,Thousands of dollars,6083520,6094336,6247344,6244776,6274900,6361468,6422704,6513352,6826252,6680732,6720132,6764520,6912560,7266748,7209184,7612956,7663984,7651012,7712468,7750356,7875292,7255926
 "08000",Colorado,7,SQINC7N,1500,61,   Educational services,Thousands of dollars,1724396,1737032,1754304,1795680,1810812,1856760,1874180,1924808,1923468,1965820,1964020,1995532,2031492,2057548,2058684,2086756,2080796,2105000,2139580,2167832,2200656,1952275
 "08000",Colorado,7,SQINC7N,1600,62,   Health care and social assistance,Thousands of dollars,13507252,13919580,13828912,14040428,14166616,14622940,14709800,14759056,15079724,14928800,15407060,15394012,15713612,15754112,15974220,16209992,16428352,16585316,16725732,16901224,17222831,16223358
 "08000",Colorado,7,SQINC7N,1700,71,"   Arts, entertainment, and recreation",Thousands of dollars,1980908,1955140,2041392,2163632,2126840,2114252,2179564,2202492,2213272,2146008,2322972,2401880,2360140,2445776,2451284,2529520,2559984,2622752,2582492,2500040,2604368,1719947
 "08000",Colorado,7,SQINC7N,1800,72,   Accommodation and food services,Thousands of dollars,6088732,6180376,6311736,6412912,6483428,6554464,6749244,6862600,7002636,7163840,7269464,7432872,7578268,7719984,7821396,7975596,8038472,8294376,8393348,8417720,8521412,5400323
 "08000",Colorado,7,SQINC7N,1900,81,   Other services (except government and government enterprises),Thousands of dollars,4704012,4796820,4821580,4864180,4897976,4952848,5024228,5089248,5173872,5202860,5249176,5348356,5424720,5523624,5617280,5696952,5739952,5889236,5898684,5950704,6071559,5498864
 "08000",Colorado,7,SQINC7N,2000,...,  Government and government enterprises,Thousands of dollars,24388740,24469728,24716648,24771904,25235920,25427012,25536736,25916536,26135260,26231880,26746124,27140616,27385672,27750944,28116268,28435388,28847120,29225300,29636660,29908452,30260863,29248979
 "08000",Colorado,7,SQINC7N,2001,...,   Federal civilian,Thousands of dollars,4014952,4064204,4091284,4115220,4151828,4189160,4212848,4236372,4256012,4256260,4288320,4327920,4393736,4444920,4504596,4535424,4525392,4559884,4574712,4602612,4674335,4746062
 "08000",Colorado,7,SQINC7N,2002,...,   Military,Thousands of dollars,2771912,2763708,2756796,2752408,2741500,2730300,2706908,2731644,2757784,2769004,2813204,2840600,2859368,2857844,2920008,2915584,2945772,2965760,2983688,2995660,2954636,3077198
 "08000",Colorado,7,SQINC7N,2010,...,   State and local,Thousands of dollars,17601876,17641816,17868568,17904276,18342592,18507552,18616980,18948520,19121464,19206616,19644600,19972096,20132568,20448180,20691664,20984380,21375956,21699656,22078260,22310180,22631892,21425719
 "09000",Connecticut,1,SQINC7N,50,...,"Wages and salaries by place of work (thousands of dollars, seasonally adjusted)",Thousands of dollars,111794784,112183080,112141752,113412112,113125100,113927324,112958136,113019476,112851952,114882528,115259128,115930556,116235732,115851648,118568924,117466888,120801304,120015848,119514892,121089100,121406392,113284997
 "09000",Connecticut,1,SQINC7N,81,111-112, Farm wages and salaries,Thousands of dollars,130252,127772,127016,128060,141116,144168,147260,150412,119936,121012,120652,118904,117472,115136,113640,113080,89504,90264,91560,93392,95766,97411
 "09000",Connecticut,1,SQINC7N,82,..., Nonfarm wages and salaries,Thousands of dollars,111664532,112055308,112014736,113284052,112983984,113783156,112810876,112869064,112732016,114761516,115138476,115811652,116118260,115736512,118455284,117353808,120711800,119925584,119423332,120995708,121310626,113187586
 "09000",Connecticut,1,SQINC7N,90,113-814,  Private nonfarm wages and salaries,Thousands of dollars,96714896,96801832,97023788,97826312,98094672,98529692,97561896,97898656,97463436,99821692,100051780,100616596,100906924,100562616,102795680,102049948,105255216,104442628,103828972,105404396,105650819,98418847
 "09000",Connecticut,1,SQINC7N,100,113-115,"   Forestry, fishing, and related activities",Thousands of dollars,19232,18972,20356,19924,19536,19868,20520,20264,19480,19316,19104,18892,19232,19148,19336,19856,20268,19892,19496,19968,17269,15802
 "09000",Connecticut,1,SQINC7N,200,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,39076,40580,40528,37600,40268,39124,38904,41496,44264,38504,39292,42948,39420,39168,39400,40160,40000,40204,40560,40304,41973,39265
 "09000",Connecticut,1,SQINC7N,300,22,   Utilities,Thousands of dollars,642172,696384,649840,635792,623608,650400,648316,599328,656176,648848,659044,687176,714644,674224,648780,680432,707060,679140,731188,672792,677404,688603
 "09000",Connecticut,1,SQINC7N,400,23,   Construction,Thousands of dollars,3617744,3793256,3872508,3987940,4114020,4039932,3972652,4008948,3965608,4087104,4176828,4213628,4133076,4170232,4211856,4273820,4535220,4438128,4381208,4330220,4410677,4073580
 "09000",Connecticut,1,SQINC7N,500,31-33,   Manufacturing,Thousands of dollars,12882392,12941716,12672004,12866096,12212948,12477136,12460356,12611128,12609532,12964176,13220644,13283596,13254968,13040868,13508060,13154452,13823008,13822940,13606920,13857152,14098159,12695531
 "09000",Connecticut,1,SQINC7N,510,"321,327-339",    Durable goods manufacturing,Thousands of dollars,10047124,10040096,9919260,10119440,9817004,10059432,10041016,10135532,10138796,10438428,10462760,10606648,10676488,10549428,10992784,10691844,11130532,11141668,11121392,11291072,11408774,10169552
 "09000",Connecticut,1,SQINC7N,530,"311-316,322-326",    Nondurable goods manufacturing,Thousands of dollars,2835268,2901620,2752744,2746656,2395944,2417704,2419340,2475596,2470736,2525748,2757884,2676948,2578480,2491440,2515276,2462608,2692476,2681272,2485528,2566080,2689385,2525979
 "09000",Connecticut,1,SQINC7N,600,42,   Wholesale trade,Thousands of dollars,5923572,5826556,5827184,5693288,5784356,5962908,5910892,5846640,5887764,5892204,5936488,5938776,5936288,5948804,5872228,5842168,5899784,5815836,5855240,5847020,5938803,5759909
 "09000",Connecticut,1,SQINC7N,700,44-45,   Retail trade,Thousands of dollars,6078372,6099960,6182244,6207744,6265176,6143480,6161588,6165288,6116924,6212408,6240420,6227816,6260256,6320600,6350388,6302300,6381904,6319784,6320128,6358140,6300512,5638718
 "09000",Connecticut,1,SQINC7N,800,48-49,   Transportation and warehousing,Thousands of dollars,2165292,2191688,2220760,2271380,2243948,2274452,2261884,2232028,2309600,2277480,2307012,2341956,2396304,2448620,2508332,2471596,2547812,2572580,2666584,2758944,2799789,2536189
 "09000",Connecticut,1,SQINC7N,900,51,   Information,Thousands of dollars,3177312,3183256,3250992,3273980,3195568,3286228,3318044,3470260,3136176,3276336,3241536,3374640,3320452,3384056,3619660,3735708,3805556,3801544,3778640,3797904,4105017,3914155
 "09000",Connecticut,1,SQINC7N,1000,52,   Finance and insurance,Thousands of dollars,18690760,18187824,18161388,18368732,18974132,18227744,18101888,17665924,18113408,18724904,18463456,18363960,18171704,17982020,18695528,18482920,18934192,18587200,17838500,18025420,18193542,18921663
 "09000",Connecticut,1,SQINC7N,1100,53,   Real estate and rental and leasing,Thousands of dollars,1434396,1442228,1373216,1382952,1518032,1415448,1392776,1428436,1283356,1369344,1377768,1349520,1444188,1424544,1486540,1410596,1428924,1493392,1497652,1586320,1525688,1401446
 "09000",Connecticut,1,SQINC7N,1200,54,"   Professional, scientific, and technical services",Thousands of dollars,9558100,9346596,9592516,9720708,9778132,10066112,9859288,9787104,9842568,10179880,9963960,10237824,10207112,10159028,10315704,10244964,10933192,10613588,10632936,10691928,10555876,10336014
 "09000",Connecticut,1,SQINC7N,1300,55,   Management of companies and enterprises,Thousands of dollars,5443520,5554092,5208820,5200152,5294988,5569868,5320116,5348316,4654556,5047916,5108680,5240904,5342280,4897044,5235456,4911232,5216444,5146456,5236720,5539540,4971580,4863210
 "09000",Connecticut,1,SQINC7N,1400,56,   Administrative and support and waste management and remediation services,Thousands of dollars,3903392,3883996,3909504,3953360,3942124,3896272,3872884,3975356,4009816,4144884,4199364,4145872,4180100,4177596,4332716,4242736,4238492,4371964,4265740,4321656,4474178,3944469
 "09000",Connecticut,1,SQINC7N,1500,61,   Educational services,Thousands of dollars,3606700,3643692,3668000,3703480,3708868,3779208,3721108,3821980,3850988,3885844,3914808,3922148,3971552,4028916,4081916,4138480,4192128,4239864,4317752,4487328,4411359,3879370
 "09000",Connecticut,1,SQINC7N,1600,62,   Health care and social assistance,Thousands of dollars,12975144,13267816,13610084,13623344,13567468,13755768,13547064,13860992,13867616,13890408,13981004,14006512,14189744,14413416,14386668,14473592,14898948,14852132,15012728,15330104,15380395,14292088
 "09000",Connecticut,1,SQINC7N,1700,71,"   Arts, entertainment, and recreation",Thousands of dollars,829368,827580,865740,869144,851188,887968,875288,894228,933104,902780,915240,921112,939976,945060,933244,1003860,983812,976532,971352,980268,1001486,612911
 "09000",Connecticut,1,SQINC7N,1800,72,   Accommodation and food services,Thousands of dollars,2845336,2912876,2966380,3035424,3031840,3077228,3127764,3147980,3169688,3227948,3235984,3259544,3284568,3322096,3350352,3385520,3411652,3419112,3399716,3471220,3417223,1988477
 "09000",Connecticut,1,SQINC7N,1900,81,   Other services (except government and government enterprises),Thousands of dollars,2883016,2942764,2931724,2975272,2928472,2960548,2950564,2972960,2992812,3031408,3051148,3039772,3101060,3167176,3199516,3235556,3256820,3232340,3255912,3288168,3329889,2817447
 "09000",Connecticut,1,SQINC7N,2000,...,  Government and government enterprises,Thousands of dollars,14949636,15253476,14990948,15457740,14889312,15253464,15248980,14970408,15268580,14939824,15086696,15195056,15211336,15173896,15659604,15303860,15456584,15482956,15594360,15591312,15659807,14768739
 "09000",Connecticut,1,SQINC7N,2001,...,   Federal civilian,Thousands of dollars,1321864,1330880,1321672,1317168,1314436,1313248,1316468,1325168,1337112,1345344,1362048,1375504,1393244,1405916,1414288,1415452,1398868,1404704,1415876,1426720,1457470,1474625
 "09000",Connecticut,1,SQINC7N,2002,...,   Military,Thousands of dollars,524860,525960,532956,533412,534500,538512,535124,539316,540768,543436,545452,549492,559532,563164,579020,582828,589576,591680,599524,600244,601604,624806
 "09000",Connecticut,1,SQINC7N,2010,...,   State and local,Thousands of dollars,13102912,13396636,13136320,13607160,13040376,13401704,13397388,13105924,13390700,13051044,13179196,13270060,13258560,13204816,13666296,13305580,13468140,13486572,13578960,13564348,13600733,12669308
 "10000",Delaware,2,SQINC7N,50,...,"Wages and salaries by place of work (thousands of dollars, seasonally adjusted)",Thousands of dollars,24142172,24670808,24393552,24757672,24078748,24581560,24856904,25127676,25609868,25460760,26024612,26105276,26267824,26364084,26845956,26892260,27617804,27654680,27716408,27846908,27946681,26231046
 "10000",Delaware,2,SQINC7N,81,111-112, Farm wages and salaries,Thousands of dollars,37016,36304,36092,36384,40100,40964,41844,42736,38224,38564,38452,37896,37444,36688,36220,36036,28524,28764,29180,29768,30525,31049
 "10000",Delaware,2,SQINC7N,82,..., Nonfarm wages and salaries,Thousands of dollars,24105156,24634504,24357460,24721288,24038648,24540596,24815060,25084940,25571644,25422196,25986160,26067380,26230380,26327396,26809736,26856224,27589280,27625916,27687228,27817140,27916156,26199997
 "10000",Delaware,2,SQINC7N,90,113-814,  Private nonfarm wages and salaries,Thousands of dollars,20478016,20898584,20748772,20928128,20411600,20693720,20956628,21349528,21628912,21655668,22033744,22189708,22292688,22401388,22760272,22758896,23481308,23514172,23480996,23638064,23655731,22126525
 "10000",Delaware,2,SQINC7N,100,113-115,"   Forestry, fishing, and related activities",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10000",Delaware,2,SQINC7N,200,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10000",Delaware,2,SQINC7N,300,22,   Utilities,Thousands of dollars,210108,225980,229796,254552,217604,231040,244712,238208,246364,248264,248328,247652,252740,245152,234336,239420,250980,242864,250732,252168,260012,264328
 "10000",Delaware,2,SQINC7N,400,23,   Construction,Thousands of dollars,1149084,1171916,1199748,1173132,1242280,1163224,1214668,1253044,1295912,1290548,1309672,1337036,1316236,1339816,1373844,1404864,1454984,1475488,1459280,1472408,1527408,1435485
 "10000",Delaware,2,SQINC7N,500,31-33,   Manufacturing,Thousands of dollars,1710556,1759696,1737920,1729500,1505124,1519984,1559748,1587220,1593580,1601456,1601344,1681120,1701128,1727172,1747524,1776876,1848392,1798880,1804540,1779920,1771476,1616914
 "10000",Delaware,2,SQINC7N,510,"321,327-339",    Durable goods manufacturing,Thousands of dollars,670936,682256,662080,658952,632072,631560,649184,665564,663296,666472,647324,697856,669660,704048,700680,732408,739328,726936,732292,720224,729817,643953
 "10000",Delaware,2,SQINC7N,530,"311-316,322-326",    Nondurable goods manufacturing,Thousands of dollars,1039620,1077440,1075840,1070548,873052,888424,910564,921656,930284,934984,954020,983264,1031468,1023124,1046844,1044468,1109064,1071944,1072248,1059696,1041659,972961
 "10000",Delaware,2,SQINC7N,600,42,   Wholesale trade,Thousands of dollars,979016,965056,926644,914976,997748,938848,946820,939620,754180,790488,806776,815052,784132,791812,821096,807352,830904,843940,831460,844864,860284,818899
 "10000",Delaware,2,SQINC7N,700,44-45,   Retail trade,Thousands of dollars,1489528,1496300,1514088,1535248,1529148,1523968,1559020,1536996,1555572,1538256,1552076,1558476,1580012,1585772,1582976,1594588,1596408,1603924,1607528,1615332,1642643,1496514
 "10000",Delaware,2,SQINC7N,800,48-49,   Transportation and warehousing,Thousands of dollars,657920,652940,682940,683048,658728,673720,674196,684884,676092,686624,686712,699408,700240,721452,728588,756264,782588,814500,798080,803864,815930,745755
 "10000",Delaware,2,SQINC7N,900,51,   Information,Thousands of dollars,308028,303380,294720,296412,299132,288628,310168,300956,292696,292348,297036,297208,268256,266872,263988,269844,282676,274928,269064,266484,268661,255336
 "10000",Delaware,2,SQINC7N,1000,52,   Finance and insurance,Thousands of dollars,3822928,3909196,3855588,3847224,3904152,3929680,3900504,4020808,4123900,4170296,4296156,4304104,4363828,4311424,4439288,4296260,4443840,4520960,4421208,4527752,4398935,4598147
 "10000",Delaware,2,SQINC7N,1100,53,   Real estate and rental and leasing,Thousands of dollars,245980,246004,253432,262580,260352,264520,267796,271036,271624,277036,280508,284172,285112,289328,291228,295276,310024,315076,320904,332124,336633,313674
 "10000",Delaware,2,SQINC7N,1200,54,"   Professional, scientific, and technical services",Thousands of dollars,2934732,3168196,3086952,3104228,2295548,2413368,2389868,2534192,2637656,2644544,2681212,2592004,2679452,2738644,2698300,2757304,2805272,2889000,2792732,2757536,2776752,2705119
 "10000",Delaware,2,SQINC7N,1300,55,   Management of companies and enterprises,Thousands of dollars,635984,579864,487588,555296,983076,1088064,1159904,1219612,1298760,1218120,1284440,1343244,1096580,1147056,1284624,1148052,1345476,1119464,1216124,1239144,1209616,1173877
 "10000",Delaware,2,SQINC7N,1400,56,   Administrative and support and waste management and remediation services,Thousands of dollars,960972,959000,983112,1007952,956016,1004900,1014976,1067828,1072412,1084720,1103380,1138680,1202424,1214556,1199392,1267272,1232860,1256788,1281540,1285968,1321571,1184015
 "10000",Delaware,2,SQINC7N,1500,61,   Educational services,Thousands of dollars,271764,270692,276504,277496,274112,280364,277508,282512,278796,287536,281140,284460,279200,286044,286380,285928,287972,288836,290724,290268,288375,252550
 "10000",Delaware,2,SQINC7N,1600,62,   Health care and social assistance,Thousands of dollars,3426912,3468316,3479240,3526008,3522264,3603316,3634916,3609292,3723944,3711812,3760840,3736064,3901280,3830760,3876080,3904400,3985388,4044264,4099184,4122544,4140787,3859301
 "10000",Delaware,2,SQINC7N,1700,71,"   Arts, entertainment, and recreation",Thousands of dollars,278480,275440,284100,277856,276740,276428,281364,288840,285264,286640,283772,290868,244076,252068,250724,258680,264060,270728,274700,270652,273219,159188
 "10000",Delaware,2,SQINC7N,1800,72,   Accommodation and food services,Thousands of dollars,761148,790620,811348,827720,825964,834752,858408,860096,857592,860624,883248,890344,945324,953804,975364,985300,1022760,1023044,1026036,1035260,1021676,600989
 "10000",Delaware,2,SQINC7N,1900,81,   Other services (except government and government enterprises),Thousands of dollars,614072,635224,622544,630988,641416,636124,638332,629896,643616,645212,656100,667344,668612,675756,680868,685464,709180,702852,715952,720848,722343,628656
 "10000",Delaware,2,SQINC7N,2000,...,  Government and government enterprises,Thousands of dollars,3627140,3735920,3608688,3793160,3627048,3846876,3858432,3735412,3942732,3766528,3952416,3877672,3937692,3926008,4049464,4097328,4107972,4111744,4206232,4179076,4260425,4073472
 "10000",Delaware,2,SQINC7N,2001,...,   Federal civilian,Thousands of dollars,395944,401036,395372,389876,392988,384120,385456,394576,403744,409836,418756,422976,424012,423996,423196,425056,424216,427144,431356,431284,437634,438139
 "10000",Delaware,2,SQINC7N,2002,...,   Military,Thousands of dollars,303584,301712,303948,310004,313508,315764,315224,316940,319280,319556,320836,323948,328408,332784,344532,344980,348356,351028,351780,352828,352334,365473
 "10000",Delaware,2,SQINC7N,2010,...,   State and local,Thousands of dollars,2927612,3033172,2909368,3093280,2920552,3146992,3157752,3023896,3219708,3037136,3212824,3130748,3185272,3169228,3281736,3327292,3335400,3333572,3423096,3394964,3470457,3269860
 "11000",District of Columbia,2,SQINC7N,50,...,"Wages and salaries by place of work (thousands of dollars, seasonally adjusted)",Thousands of dollars,66683760,67767480,67930356,68337676,69171712,69772396,70046644,70751200,71710540,72085216,73584300,73650588,75235360,75773828,77204284,77266348,78000804,78124900,78454396,79259268,80959750,78101852
 "11000",District of Columbia,2,SQINC7N,81,111-112, Farm wages and salaries,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000",District of Columbia,2,SQINC7N,82,..., Nonfarm wages and salaries,Thousands of dollars,66683760,67767480,67930356,68337676,69171712,69772396,70046644,70751200,71710540,72085216,73584300,73650588,75235360,75773828,77204284,77266348,78000804,78124900,78454396,79259268,80959750,78101852
 "11000",District of Columbia,2,SQINC7N,90,113-814,  Private nonfarm wages and salaries,Thousands of dollars,41999796,42794368,42896580,43209208,43742992,44088592,44200808,44765244,45442324,45934696,46928840,47066196,48028748,48282028,49433420,49535540,50463748,50570316,50648456,51328056,52770810,49744368
 "11000",District of Columbia,2,SQINC7N,100,113-115,"   Forestry, fishing, and related activities",Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000",District of Columbia,2,SQINC7N,200,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000",District of Columbia,2,SQINC7N,300,22,   Utilities,Thousands of dollars,206392,201760,210748,207780,215108,209448,205688,226012,225124,221728,229584,237528,257024,242388,332804,230900,249640,238036,237952,239284,250136,255335
 "11000",District of Columbia,2,SQINC7N,400,23,   Construction,Thousands of dollars,891364,977920,959980,989052,1005216,1026916,985040,1015120,(D),(D),(D),(D),1137776,1149368,1144140,1159676,1098576,1107084,1131744,1130364,1162631,1137475
 "11000",District of Columbia,2,SQINC7N,500,31-33,   Manufacturing,Thousands of dollars,98620,104408,113324,106820,115132,111216,111744,117012,(D),(D),(D),(D),123780,120480,137016,116352,122252,118436,114152,121900,118205,112518
 "11000",District of Columbia,2,SQINC7N,510,"321,327-339",    Durable goods manufacturing,Thousands of dollars,39740,36488,44384,45440,48304,52868,54308,54632,(D),(D),(D),(D),62104,58824,69648,55224,58544,56876,54820,55744,59232,54974
 "11000",District of Columbia,2,SQINC7N,530,"311-316,322-326",    Nondurable goods manufacturing,Thousands of dollars,58880,67920,68940,61380,66828,58348,57436,62380,(D),(D),(D),(D),61676,61656,67368,61128,63708,61560,59332,66156,58973,57544
 "11000",District of Columbia,2,SQINC7N,600,42,   Wholesale trade,Thousands of dollars,618624,621792,570608,549376,572604,596712,607820,599472,585184,632332,602392,622736,614440,594316,617164,604812,684712,699576,719828,748064,736699,750068
 "11000",District of Columbia,2,SQINC7N,700,44-45,   Retail trade,Thousands of dollars,755384,758456,758984,786092,820508,840116,828848,824812,852872,835176,871700,819568,898784,864576,886168,874992,882900,906532,890904,912992,918055,821869
 "11000",District of Columbia,2,SQINC7N,800,48-49,   Transportation and warehousing,Thousands of dollars,348236,334376,331776,330420,331708,339220,356168,349312,350440,350084,349260,350752,343380,358632,364796,355540,339316,344456,337076,349308,339549,301937
 "11000",District of Columbia,2,SQINC7N,900,51,   Information,Thousands of dollars,2068724,2096900,2088572,2100988,2141476,2168092,2141568,2178376,2234992,2278976,2385828,2483940,2406388,2511088,2656076,2713584,2705804,2804768,2771840,2843452,2931912,2764215
 "11000",District of Columbia,2,SQINC7N,1000,52,   Finance and insurance,Thousands of dollars,2512548,2556096,2529656,2541352,2532696,2559988,2569320,2603756,2663692,2664280,2754440,2771392,2856372,2799256,2909444,2805836,2952976,2899380,2856068,2907888,2884566,3088944
 "11000",District of Columbia,2,SQINC7N,1100,53,   Real estate and rental and leasing,Thousands of dollars,1197252,1174612,1121616,1134856,1208968,1221476,1176788,1176412,1174028,1282248,1582140,1287612,1437072,1350612,1378580,1370652,1502208,1487328,1406944,1480256,1578908,1475037
 "11000",District of Columbia,2,SQINC7N,1200,54,"   Professional, scientific, and technical services",Thousands of dollars,14235452,14525508,14734348,14803992,15283572,15206496,15158416,15442236,15619756,15985920,16091516,16155132,16575872,16619236,17186240,17278692,17644984,17516048,17547872,17747996,18358379,18628660
 "11000",District of Columbia,2,SQINC7N,1300,55,   Management of companies and enterprises,Thousands of dollars,577224,686552,666140,625184,566668,549196,572832,478900,626832,546472,618300,594588,619444,627148,700616,657080,689700,690440,717952,673904,925022,931357
 "11000",District of Columbia,2,SQINC7N,1400,56,   Administrative and support and waste management and remediation services,Thousands of dollars,2442076,2469732,2451868,2485292,2403652,2455776,2429972,2472428,2510960,2504664,2466484,2486512,2434812,2429964,2566764,2506844,2543132,2592144,2600624,2676040,2881007,2431851
 "11000",District of Columbia,2,SQINC7N,1500,61,   Educational services,Thousands of dollars,2765712,2795900,2830076,2884916,2866956,2954472,2943248,2972372,2978732,2970600,3012040,3017068,3068860,3045676,3065892,3088604,3097024,3115016,3129076,3146560,3196588,2986187
 "11000",District of Columbia,2,SQINC7N,1600,62,   Health care and social assistance,Thousands of dollars,4096932,4081104,4182852,4219160,4196384,4203076,4331440,4361644,4326108,4424520,4421540,4471884,4506624,4573220,4583424,4704588,4717420,4773212,4746868,4773980,4903644,4547141
 "11000",District of Columbia,2,SQINC7N,1700,71,"   Arts, entertainment, and recreation",Thousands of dollars,628932,624264,645608,664056,634812,606668,631564,701432,754576,748056,834440,817580,850324,986524,777268,819948,887224,848036,883824,907952,794892,428238
 "11000",District of Columbia,2,SQINC7N,1800,72,   Accommodation and food services,Thousands of dollars,2288040,2378880,2399288,2446744,2403300,2488384,2528684,2538128,2611984,2556024,2613092,2665476,2754320,2767876,2794160,2811944,2863792,2950588,2971496,3019328,2959693,1449822
 "11000",District of Columbia,2,SQINC7N,1900,81,   Other services (except government and government enterprises),Thousands of dollars,6268284,6406108,6301136,6333128,6444232,6551340,6621668,6707820,6761892,6710228,6844200,7014656,7143476,7241668,7332868,7435496,7482088,7479236,7584236,7648788,7830924,7633714
 "11000",District of Columbia,2,SQINC7N,2000,...,  Government and government enterprises,Thousands of dollars,24683964,24973112,25033776,25128468,25428720,25683804,25845836,25985956,26268216,26150520,26655460,26584392,27206612,27491800,27770864,27730808,27537056,27554584,27805940,27931212,28188940,28357484
 "11000",District of Columbia,2,SQINC7N,2001,...,   Federal civilian,Thousands of dollars,20812812,20997568,21157716,21255480,21455332,21678436,21816892,21916036,21966612,22037324,22267692,22477332,22786008,23074660,23215500,23076080,22998568,22977408,23116264,23214436,23452192,23713260
 "11000",District of Columbia,2,SQINC7N,2002,...,   Military,Thousands of dollars,955968,962708,957104,959516,963744,955760,957516,958128,957704,954344,970104,980112,992080,1004552,1027880,1033856,1039784,1045108,1059648,1065188,1055490,1083261
 "11000",District of Columbia,2,SQINC7N,2010,...,   State and local,Thousands of dollars,2915184,3012836,2918956,2913472,3009644,3049608,3071428,3111792,3343900,3158852,3417664,3126948,3428524,3412588,3527484,3620872,3498704,3532068,3630028,3651588,3681258,3560963
 "12000",Florida,5,SQINC7N,50,...,"Wages and salaries by place of work (thousands of dollars, seasonally adjusted)",Thousands of dollars,395032576,401324248,406882616,413858548,414499204,420829660,428386364,432484292,437565836,442425188,447331716,456914328,465330932,467296072,477727440,480322824,492359712,495101760,497858180,505421504,512263230,475661318
 "12000",Florida,5,SQINC7N,81,111-112, Farm wages and salaries,Thousands of dollars,987792,968920,963256,971144,1090400,1113964,1137908,1162220,974388,983052,980268,966024,1134908,1112312,1097932,1092520,1209724,1220044,1237580,1262340,1294425,1316657
 "12000",Florida,5,SQINC7N,82,..., Nonfarm wages and salaries,Thousands of dollars,394044784,400355328,405919360,412887404,413408804,419715696,427248456,431322072,436591448,441442136,446351448,455948304,464196024,466183760,476629508,479230304,491149988,493881716,496620600,504159164,510968805,474344661
 "12000",Florida,5,SQINC7N,90,113-814,  Private nonfarm wages and salaries,Thousands of dollars,335185640,340566636,346714496,352372880,353904468,357750048,364907140,369845148,374276132,379122592,382139404,391377612,399304208,401321060,410551244,412993984,424381800,426818252,428716600,435778420,442228168,407620893
 "12000",Florida,5,SQINC7N,100,113-115,"   Forestry, fishing, and related activities",Thousands of dollars,1154248,1173640,1188712,1347072,1216220,1218424,1307736,1303512,1322780,1333560,1276684,1281412,1313916,1341280,1383084,1389488,1373984,1426848,1454360,1456652,1479010,1199602
 "12000",Florida,5,SQINC7N,200,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,265792,268940,283204,283788,291152,277796,279128,290024,289528,290624,288772,302628,303900,313080,306548,297920,313808,301384,289512,287156,278025,261684
 "12000",Florida,5,SQINC7N,300,22,   Utilities,Thousands of dollars,1958900,2106924,2254644,2250048,2240500,2310404,2282576,2339672,2362868,2351180,2392512,2549272,2480316,2506040,2417000,2510444,2277908,2368680,2330024,2367312,2602807,2634607
 "12000",Florida,5,SQINC7N,400,23,   Construction,Thousands of dollars,19817956,20465040,20867548,21785024,22120900,23143764,24078428,24517724,25419804,25594940,26138744,26975216,28417708,28561480,29510044,29656616,30674816,31084160,31236496,31815184,32141909,30716117
 "12000",Florida,5,SQINC7N,500,31-33,   Manufacturing,Thousands of dollars,19763984,20304444,20664204,20987344,20949364,20934576,21601172,21690220,21916772,22250236,22389104,22990456,23225492,23516960,24147824,24430728,25227348,25350064,25322272,25845440,26363329,23888149
